"sex","age","lx","qx","dx","Lx","Tx","ex","year"
1,82,34058,0.08758,2983,32567,234515,6.89,"2014"
1,83,31075,0.09518,2958,29597,201948,6.5,"2014"
1,84,28118,0.10331,2905,26665,172352,6.13,"2014"
1,85,25213,0.11199,2824,23801,145687,5.78,"2014"
1,86,22389,0.12126,2715,21032,121886,5.44,"2014"
1,87,19674,0.13112,2580,18385,100854,5.13,"2014"
1,88,17095,0.14163,2421,15884,82469,4.82,"2014"
1,89,14674,0.15286,2243,13552,66585,4.54,"2014"
1,90,12431,0.16475,2048,11407,53033,4.27,"2014"
1,91,10383,0.17754,1843,9461,41626,4.01,"2014"
1,92,8539,0.19108,1632,7723,32165,3.77,"2014"
1,93,6908,0.20536,1419,6198,24442,3.54,"2014"
1,94,5489,0.22039,1210,4884,18244,3.32,"2014"
1,95,4279,0.23617,1011,3774,13359,3.12,"2014"
1,96,3269,0.25269,826,2856,9585,2.93,"2014"
1,97,2443,0.26994,659,2113,6730,2.75,"2014"
1,98,1783,0.2879,513,1527,4617,2.59,"2014"
1,99,1270,0.30655,389,1075,3090,2.43,"2014"
1,100,881,0.32586,287,737,2015,2.29,"2014"
2,0,1e+05,0.00396,396,99659,8160765,81.61,"2014"
2,1,99604,0.00028,28,99590,8061106,80.93,"2014"
2,2,99576,2e-04,20,99566,7961517,79.95,"2014"
2,3,99556,0.00014,14,99549,7861951,78.97,"2014"
2,4,99542,0.00011,11,99537,7762402,77.98,"2014"
2,5,99531,9e-05,9,99527,7662865,76.99,"2014"
2,6,99522,9e-05,9,99518,7563339,76,"2014"
2,7,99513,8e-05,8,99509,7463821,75,"2014"
2,8,99505,8e-05,8,99501,7364312,74.01,"2014"
2,9,99497,8e-05,8,99493,7264811,73.02,"2014"
2,10,99489,9e-05,9,99485,7165318,72.02,"2014"
2,11,99480,1e-04,10,99475,7065833,71.03,"2014"
2,12,99470,0.00012,12,99464,6966358,70.03,"2014"
2,13,99458,0.00013,13,99451,6866894,69.04,"2014"
2,14,99445,0.00015,15,99437,6767443,68.05,"2014"
2,15,99429,0.00018,18,99421,6668006,67.06,"2014"
2,16,99412,0.00021,21,99401,6568585,66.07,"2014"
2,17,99391,0.00023,23,99379,6469184,65.09,"2014"
2,18,99368,0.00025,25,99355,6369804,64.1,"2014"
2,19,99343,0.00026,26,99330,6270449,63.12,"2014"
2,20,99317,0.00026,25,99304,6171119,62.14,"2014"
2,21,99291,0.00025,25,99279,6071815,61.15,"2014"
2,22,99266,0.00025,24,99254,5972536,60.17,"2014"
2,23,99242,0.00024,24,99230,5873282,59.18,"2014"
2,24,99218,0.00025,25,99206,5774052,58.2,"2014"
2,25,99193,0.00025,25,99181,5674847,57.21,"2014"
2,26,99168,0.00026,25,99156,5575666,56.22,"2014"
2,27,99143,0.00026,26,99130,5476510,55.24,"2014"
2,28,99117,0.00027,27,99104,5377380,54.25,"2014"
2,29,99090,0.00028,28,99076,5278277,53.27,"2014"
2,30,99062,3e-04,30,99047,5179201,52.28,"2014"
2,31,99032,0.00033,33,99016,5080154,51.3,"2014"
2,32,98999,0.00036,36,98981,4981138,50.31,"2014"
2,33,98963,4e-04,40,98944,4882157,49.33,"2014"
2,34,98924,0.00044,44,98902,4783213,48.35,"2014"
2,35,98880,5e-04,49,98855,4684312,47.37,"2014"
2,36,98831,0.00055,55,98804,4585456,46.4,"2014"
2,37,98776,0.00062,61,98746,4486653,45.42,"2014"
2,38,98715,0.00068,68,98682,4387907,44.45,"2014"
2,39,98648,0.00076,75,98610,4289225,43.48,"2014"
2,40,98573,0.00085,84,98531,4190615,42.51,"2014"
2,41,98489,0.00095,93,98443,4092084,41.55,"2014"
2,42,98396,0.00106,104,98344,3993641,40.59,"2014"
2,43,98292,0.00118,116,98234,3895297,39.63,"2014"
2,44,98176,0.00133,130,98110,3797063,38.68,"2014"
2,45,98045,0.00149,147,97972,3698953,37.73,"2014"
2,46,97899,0.00168,165,97816,3600981,36.78,"2014"
2,47,97734,0.00189,185,97641,3503165,35.84,"2014"
2,48,97549,0.00213,207,97445,3405523,34.91,"2014"
2,49,97342,0.00238,232,97226,3308078,33.98,"2014"
2,50,97110,0.00266,258,96980,3210852,33.06,"2014"
2,51,96851,0.00296,287,96708,3113872,32.15,"2014"
2,52,96564,0.00328,317,96406,3017164,31.25,"2014"
2,53,96247,0.00363,349,96073,2920758,30.35,"2014"
2,54,95898,0.004,383,95707,2824685,29.46,"2014"
2,55,95515,0.00439,420,95305,2728979,28.57,"2014"
2,56,95095,0.00482,458,94866,2633673,27.7,"2014"
2,57,94637,0.00528,500,94387,2538807,26.83,"2014"
2,58,94137,0.00578,544,93865,2444420,25.97,"2014"
2,59,93594,0.00632,591,93298,2350555,25.11,"2014"
2,60,93002,0.0069,642,92682,2257257,24.27,"2014"
2,61,92361,0.00752,695,92013,2164575,23.44,"2014"
2,62,91666,0.0082,751,91290,2072561,22.61,"2014"
2,63,90915,0.00891,810,90510,1981271,21.79,"2014"
2,64,90105,0.00966,871,89669,1890762,20.98,"2014"
2,65,89234,0.01046,933,88767,1801092,20.18,"2014"
2,66,88301,0.01129,997,87802,1712325,19.39,"2014"
2,67,87304,0.01217,1062,86773,1624523,18.61,"2014"
2,68,86242,0.0131,1130,85677,1537750,17.83,"2014"
2,69,85112,0.01412,1202,84511,1452073,17.06,"2014"
2,70,83910,0.01526,1280,83270,1367562,16.3,"2014"
2,71,82629,0.01656,1368,81945,1284292,15.54,"2014"
2,72,81261,0.01808,1469,80527,1202347,14.8,"2014"
2,73,79792,0.01988,1586,78999,1121820,14.06,"2014"
2,74,78206,0.02203,1723,77344,1042822,13.33,"2014"
2,75,76483,0.02459,1880,75543,965477,12.62,"2014"
2,76,74603,0.02762,2060,73573,889934,11.93,"2014"
2,77,72543,0.03117,2261,71412,816362,11.25,"2014"
2,78,70282,0.03528,2480,69042,744950,10.6,"2014"
2,79,67802,0.04,2712,66446,675908,9.97,"2014"
2,80,65090,0.04533,2950,63615,609462,9.36,"2014"
2,81,62140,0.05129,3187,60546,545848,8.78,"2014"
2,82,58952,0.0579,3414,57245,485302,8.23,"2014"
2,83,55539,0.06518,3620,53729,428056,7.71,"2014"
2,84,51919,0.07313,3797,50020,374328,7.21,"2014"
2,85,48122,0.08177,3935,46155,324307,6.74,"2014"
2,86,44187,0.09114,4027,42173,278153,6.29,"2014"
2,87,40160,0.10126,4067,38126,235979,5.88,"2014"
2,88,36093,0.11218,4049,34068,197853,5.48,"2014"
2,89,32044,0.12394,3971,30058,163785,5.11,"2014"
2,90,28073,0.13653,3833,26156,133726,4.76,"2014"
2,91,24240,0.15011,3639,22420,107570,4.44,"2014"
2,92,20601,0.16461,3391,18906,85150,4.13,"2014"
2,93,17210,0.18003,3098,15661,66244,3.85,"2014"
2,94,14112,0.19639,2771,12726,50583,3.58,"2014"
2,95,11340,0.21367,2423,10129,37857,3.34,"2014"
2,96,8917,0.23187,2068,7883,27729,3.11,"2014"
2,97,6850,0.25096,1719,5990,19845,2.9,"2014"
2,98,5131,0.27093,1390,4436,13855,2.7,"2014"
2,99,3741,0.29174,1091,3195,9420,2.52,"2014"
2,100,2649,0.31334,830,2234,6225,2.35,"2014"
1,0,1e+05,0.0044,440,99607,7358367,73.58,"2015"
1,1,99560,0.00031,31,99544,7258760,72.91,"2015"
1,2,99528,0.00021,21,99518,7159217,71.93,"2015"
1,3,99508,0.00013,13,99501,7059699,70.95,"2015"
1,4,99494,1e-04,10,99489,6960198,69.96,"2015"
1,5,99484,9e-05,9,99480,6860708,68.96,"2015"
1,6,99475,9e-05,9,99471,6761229,67.97,"2015"
1,7,99466,9e-05,9,99462,6661758,66.97,"2015"
1,8,99458,9e-05,9,99453,6562296,65.98,"2015"
1,9,99449,1e-04,10,99444,6462843,64.99,"2015"
1,10,99439,0.00012,11,99433,6363399,63.99,"2015"
1,11,99427,0.00014,13,99421,6263966,63,"2015"
1,12,99414,0.00016,15,99406,6164545,62.01,"2015"
1,13,99398,0.00018,18,99390,6065139,61.02,"2015"
1,14,99381,0.00021,21,99370,5965749,60.03,"2015"
1,15,99359,0.00027,27,99346,5866379,59.04,"2015"
1,16,99332,0.00038,38,99313,5767034,58.06,"2015"
1,17,99295,0.00053,52,99269,5667720,57.08,"2015"
1,18,99242,0.00069,69,99208,5568452,56.11,"2015"
1,19,99174,0.00084,83,99132,5469244,55.15,"2015"
1,20,99091,0.00092,92,99045,5370111,54.19,"2015"
1,21,98999,0.00095,94,98952,5271066,53.24,"2015"
1,22,98905,0.00095,94,98858,5172114,52.29,"2015"
1,23,98812,0.00094,93,98765,5073256,51.34,"2015"
1,24,98718,0.00096,95,98671,4974491,50.39,"2015"
1,25,98623,0.001,98,98574,4875820,49.44,"2015"
1,26,98525,0.00103,102,98474,4777246,48.49,"2015"
1,27,98423,0.00106,104,98371,4678772,47.54,"2015"
1,28,98319,0.00108,106,98266,4580401,46.59,"2015"
1,29,98213,0.00111,109,98158,4482136,45.64,"2015"
1,30,98104,0.00117,115,98046,4383978,44.69,"2015"
1,31,97989,0.00124,121,97928,4285931,43.74,"2015"
1,32,97867,0.00132,129,97803,4188003,42.79,"2015"
1,33,97738,0.00141,138,97670,4090200,41.85,"2015"
1,34,97601,0.00152,148,97527,3992531,40.91,"2015"
1,35,97453,0.00163,159,97373,3895004,39.97,"2015"
1,36,97293,0.00177,172,97207,3797631,39.03,"2015"
1,37,97121,0.00192,186,97028,3700424,38.1,"2015"
1,38,96935,0.00209,202,96834,3603396,37.17,"2015"
1,39,96733,0.00228,221,96623,3506561,36.25,"2015"
1,40,96512,0.0025,242,96392,3409939,35.33,"2015"
1,41,96271,0.00276,266,96138,3313547,34.42,"2015"
1,42,96005,0.00305,293,95859,3217409,33.51,"2015"
1,43,95712,0.00337,323,95551,3121550,32.61,"2015"
1,44,95389,0.00374,357,95211,3025999,31.72,"2015"
1,45,95033,0.00415,394,94836,2930788,30.84,"2015"
1,46,94639,0.00459,435,94421,2835952,29.97,"2015"
1,47,94204,0.00509,479,93964,2741531,29.1,"2015"
1,48,93725,0.00563,527,93461,2647567,28.25,"2015"
1,49,93197,0.00622,580,92907,2554106,27.41,"2015"
1,50,92618,0.00686,636,92300,2461198,26.57,"2015"
1,51,91982,0.00757,696,91634,2368898,25.75,"2015"
1,52,91286,0.00833,760,90906,2277264,24.95,"2015"
1,53,90526,0.00915,829,90111,2186359,24.15,"2015"
1,54,89697,0.01005,901,89246,2096247,23.37,"2015"
1,55,88796,0.01101,978,88307,2007001,22.6,"2015"
1,56,87818,0.01204,1058,87289,1918694,21.85,"2015"
1,57,86760,0.01315,1141,86190,1831405,21.11,"2015"
1,58,85619,0.01434,1228,85005,1745215,20.38,"2015"
1,59,84391,0.0156,1317,83733,1660210,19.67,"2015"
1,60,83075,0.01694,1407,82371,1576477,18.98,"2015"
1,61,81668,0.01835,1498,80918,1494105,18.29,"2015"
1,62,80169,0.01983,1589,79375,1413187,17.63,"2015"
1,63,78580,0.02137,1679,77740,1333812,16.97,"2015"
1,64,76901,0.02297,1766,76018,1256072,16.33,"2015"
1,65,75134,0.02463,1851,74209,1180055,15.71,"2015"
1,66,73284,0.02636,1932,72318,1105845,15.09,"2015"
1,67,71352,0.02816,2009,70347,1033528,14.48,"2015"
1,68,69343,0.03006,2084,68301,963180,13.89,"2015"
1,69,67259,0.03207,2157,66180,894880,13.31,"2015"
1,70,65102,0.03424,2229,63987,828700,12.73,"2015"
1,71,62872,0.03662,2302,61721,764713,12.16,"2015"
1,72,60570,0.03925,2377,59382,702991,11.61,"2015"
1,73,58193,0.04219,2455,56966,643610,11.06,"2015"
1,74,55738,0.0455,2536,54470,586644,10.52,"2015"
1,75,53202,0.04923,2619,51893,532174,10,"2015"
1,76,50583,0.05343,2703,49232,480281,9.49,"2015"
1,77,47880,0.05814,2784,46488,431049,9,"2015"
1,78,45097,0.06336,2857,43668,384561,8.53,"2015"
1,79,42239,0.06911,2919,40780,340893,8.07,"2015"
1,80,39320,0.07538,2964,37838,300113,7.63,"2015"
1,81,36356,0.08215,2987,34863,262275,7.21,"2015"
1,82,33370,0.0894,2983,31878,227412,6.81,"2015"
1,83,30386,0.09713,2951,28911,195534,6.43,"2015"
1,84,27435,0.10533,2890,25990,166624,6.07,"2015"
1,85,24545,0.11401,2798,23146,140633,5.73,"2015"
1,86,21747,0.12322,2680,20407,117487,5.4,"2015"
1,87,19067,0.13297,2535,17799,97080,5.09,"2015"
1,88,16532,0.14335,2370,15347,79281,4.8,"2015"
1,89,14162,0.15442,2187,13069,63934,4.51,"2015"
1,90,11975,0.16612,1989,10980,50865,4.25,"2015"
1,91,9986,0.17882,1786,9093,39885,3.99,"2015"
1,92,8200,0.19224,1576,7412,30792,3.76,"2015"
1,93,6624,0.2064,1367,5940,23380,3.53,"2015"
1,94,5257,0.22128,1163,4675,17440,3.32,"2015"
1,95,4093,0.2369,970,3609,12765,3.12,"2015"
1,96,3124,0.25324,791,2728,9156,2.93,"2015"
1,97,2333,0.27029,631,2017,6428,2.76,"2015"
1,98,1702,0.28804,490,1457,4410,2.59,"2015"
1,99,1212,0.30646,371,1026,2953,2.44,"2015"
1,100,840,0.32552,274,704,1927,2.29,"2015"
2,0,1e+05,0.00362,362,99678,8157023,81.57,"2015"
2,1,99638,0.00027,27,99624,8057344,80.87,"2015"
2,2,99611,0.00017,17,99602,7957720,79.89,"2015"
2,3,99594,1e-04,10,99589,7858117,78.9,"2015"
2,4,99584,7e-05,7,99580,7758529,77.91,"2015"
2,5,99577,7e-05,7,99573,7658948,76.92,"2015"
2,6,99570,8e-05,8,99566,7559375,75.92,"2015"
2,7,99562,9e-05,9,99558,7459809,74.93,"2015"
2,8,99554,9e-05,9,99549,7360251,73.93,"2015"
2,9,99545,9e-05,9,99540,7260702,72.94,"2015"
2,10,99536,9e-05,9,99531,7161162,71.95,"2015"
2,11,99527,9e-05,9,99522,7061631,70.95,"2015"
2,12,99517,0.00011,11,99512,6962109,69.96,"2015"
2,13,99506,0.00013,13,99500,6862597,68.97,"2015"
2,14,99493,0.00016,15,99486,6763097,67.98,"2015"
2,15,99478,0.00017,17,99469,6663612,66.99,"2015"
2,16,99461,0.00019,19,99451,6564143,66,"2015"
2,17,99442,2e-04,20,99432,6464692,65.01,"2015"
2,18,99422,0.00022,22,99411,6365260,64.02,"2015"
2,19,99400,0.00024,23,99388,6265849,63.04,"2015"
2,20,99376,0.00024,24,99364,6166461,62.05,"2015"
2,21,99352,0.00024,24,99340,6067097,61.07,"2015"
2,22,99328,0.00024,23,99316,5967757,60.08,"2015"
2,23,99305,0.00023,22,99293,5868441,59.1,"2015"
2,24,99282,0.00021,21,99271,5769148,58.11,"2015"
2,25,99261,0.00021,21,99251,5669876,57.12,"2015"
2,26,99240,0.00021,21,99230,5570626,56.13,"2015"
2,27,99219,0.00022,22,99208,5471396,55.14,"2015"
2,28,99197,0.00025,24,99185,5372187,54.16,"2015"
2,29,99173,0.00027,27,99159,5273002,53.17,"2015"
2,30,99146,3e-04,29,99131,5173843,52.18,"2015"
2,31,99117,0.00032,32,99100,5074712,51.2,"2015"
2,32,99084,0.00036,35,99067,4975611,50.22,"2015"
2,33,99049,0.00039,39,99030,4876545,49.23,"2015"
2,34,99010,0.00043,43,98989,4777515,48.25,"2015"
2,35,98967,0.00048,48,98943,4678527,47.27,"2015"
2,36,98919,0.00054,53,98893,4579583,46.3,"2015"
2,37,98866,6e-04,59,98837,4480690,45.32,"2015"
2,38,98807,0.00067,66,98774,4381853,44.35,"2015"
2,39,98742,0.00075,74,98705,4283079,43.38,"2015"
2,40,98668,0.00084,83,98627,4184374,42.41,"2015"
2,41,98585,0.00094,93,98539,4085748,41.44,"2015"
2,42,98493,0.00106,104,98441,3987209,40.48,"2015"
2,43,98389,0.00119,117,98330,3888768,39.52,"2015"
2,44,98272,0.00133,131,98206,3790438,38.57,"2015"
2,45,98141,0.0015,147,98067,3692232,37.62,"2015"
2,46,97994,0.00168,164,97912,3594165,36.68,"2015"
2,47,97830,0.00187,183,97738,3496253,35.74,"2015"
2,48,97647,0.00209,204,97545,3398515,34.8,"2015"
2,49,97443,0.00232,226,97330,3300970,33.88,"2015"
2,50,97216,0.00258,251,97091,3203641,32.95,"2015"
2,51,96965,0.00286,278,96827,3106550,32.04,"2015"
2,52,96688,0.00318,307,96534,3009723,31.13,"2015"
2,53,96381,0.00352,339,96211,2913189,30.23,"2015"
2,54,96041,0.0039,375,95854,2816978,29.33,"2015"
2,55,95667,0.00432,413,95460,2721123,28.44,"2015"
2,56,95254,0.00477,455,95027,2625663,27.56,"2015"
2,57,94799,0.00527,500,94549,2530637,26.69,"2015"
2,58,94299,0.00581,548,94026,2436087,25.83,"2015"
2,59,93752,0.00639,599,93452,2342062,24.98,"2015"
2,60,93153,0.007,652,92827,2248609,24.14,"2015"
2,61,92501,0.00765,708,92147,2155782,23.31,"2015"
2,62,91793,0.00834,766,91410,2063635,22.48,"2015"
2,63,91028,0.00907,825,90615,1972225,21.67,"2015"
2,64,90202,0.00983,887,89759,1881610,20.86,"2015"
2,65,89316,0.01063,950,88841,1791851,20.06,"2015"
2,66,88366,0.01149,1015,87858,1703010,19.27,"2015"
2,67,87351,0.0124,1083,86809,1615152,18.49,"2015"
2,68,86268,0.01337,1154,85691,1528342,17.72,"2015"
2,69,85114,0.01444,1229,84500,1442651,16.95,"2015"
2,70,83885,0.01563,1311,83230,1358151,16.19,"2015"
2,71,82574,0.01698,1402,81873,1274922,15.44,"2015"
2,72,81172,0.01854,1505,80419,1193049,14.7,"2015"
2,73,79667,0.02037,1623,78855,1112630,13.97,"2015"
2,74,78044,0.02254,1759,77164,1033774,13.25,"2015"
2,75,76285,0.02512,1916,75327,956610,12.54,"2015"
2,76,74369,0.02817,2095,73321,881284,11.85,"2015"
2,77,72274,0.03175,2295,71126,807963,11.18,"2015"
2,78,69979,0.03592,2513,68722,736836,10.53,"2015"
2,79,67465,0.0407,2746,66093,668114,9.9,"2015"
2,80,64720,0.04612,2985,63227,602021,9.3,"2015"
2,81,61735,0.05218,3221,60124,538794,8.73,"2015"
2,82,58514,0.05889,3446,56791,478670,8.18,"2015"
2,83,55068,0.06624,3648,53244,421879,7.66,"2015"
2,84,51420,0.07425,3818,49511,368635,7.17,"2015"
2,85,47603,0.08291,3947,45629,319123,6.7,"2015"
2,86,43656,0.09227,4028,41642,273494,6.26,"2015"
2,87,39628,0.10234,4055,37600,231853,5.85,"2015"
2,88,35572,0.11318,4026,33559,194253,5.46,"2015"
2,89,31546,0.12486,3939,29577,160693,5.09,"2015"
2,90,27607,0.13734,3792,25712,131117,4.75,"2015"
2,91,23816,0.15089,3593,22019,105405,4.43,"2015"
2,92,20222,0.16534,3344,18550,83386,4.12,"2015"
2,93,16879,0.18072,3050,15354,64836,3.84,"2015"
2,94,13828,0.19702,2724,12466,49482,3.58,"2015"
2,95,11104,0.21423,2379,9915,37016,3.33,"2015"
2,96,8725,0.23236,2027,7712,27101,3.11,"2015"
2,97,6698,0.25137,1684,5856,19390,2.89,"2015"
2,98,5014,0.27126,1360,4334,13534,2.7,"2015"
2,99,3654,0.29197,1067,3121,9200,2.52,"2015"
2,100,2587,0.31348,811,2182,6079,2.35,"2015"
1,0,1e+05,0.00448,448,99607,7394075,73.94,"2016"
1,1,99552,0.00024,24,99541,7294468,73.27,"2016"
1,2,99529,0.00019,19,99519,7194927,72.29,"2016"
1,3,99510,0.00016,16,99502,7095408,71.3,"2016"
1,4,99494,0.00013,13,99487,6995906,70.31,"2016"
1,5,99481,0.00011,11,99475,6896419,69.32,"2016"
1,6,99469,1e-04,10,99464,6796944,68.33,"2016"
1,7,99459,1e-04,10,99454,6697480,67.34,"2016"
1,8,99449,1e-04,10,99444,6598026,66.35,"2016"
1,9,99439,1e-04,10,99434,6498582,65.35,"2016"
1,10,99429,0.00011,11,99423,6399148,64.36,"2016"
1,11,99418,0.00011,11,99413,6299725,63.37,"2016"
1,12,99407,0.00012,12,99401,6200313,62.37,"2016"
1,13,99395,0.00014,14,99388,6100912,61.38,"2016"
1,14,99380,0.00019,19,99371,6001524,60.39,"2016"
1,15,99362,0.00025,25,99349,5902153,59.4,"2016"
1,16,99337,0.00035,35,99319,5802804,58.42,"2016"
1,17,99301,0.00047,47,99278,5703485,57.44,"2016"
1,18,99254,6e-04,59,99225,5604207,56.46,"2016"
1,19,99195,0.00072,71,99159,5504982,55.5,"2016"
1,20,99124,0.00081,80,99084,5405823,54.54,"2016"
1,21,99044,0.00087,86,99001,5306739,53.58,"2016"
1,22,98958,9e-04,89,98913,5207738,52.63,"2016"
1,23,98869,0.00092,91,98823,5108825,51.67,"2016"
1,24,98778,0.00093,92,98731,5010002,50.72,"2016"
1,25,98685,0.00096,94,98638,4911271,49.77,"2016"
1,26,98591,0.00099,97,98542,4812633,48.81,"2016"
1,27,98494,0.00102,100,98444,4714090,47.86,"2016"
1,28,98393,0.00106,104,98341,4615647,46.91,"2016"
1,29,98289,0.00111,109,98234,4517306,45.96,"2016"
1,30,98179,0.00118,116,98122,4419072,45.01,"2016"
1,31,98064,0.00125,123,98002,4320950,44.06,"2016"
1,32,97941,0.00134,131,97875,4222948,43.12,"2016"
1,33,97810,0.00143,140,97740,4125073,42.17,"2016"
1,34,97670,0.00153,149,97595,4027333,41.23,"2016"
1,35,97521,0.00164,160,97441,3929738,40.3,"2016"
1,36,97361,0.00176,171,97276,3832297,39.36,"2016"
1,37,97190,0.0019,184,97098,3735022,38.43,"2016"
1,38,97006,0.00206,200,96906,3637924,37.5,"2016"
1,39,96806,0.00225,217,96697,3541018,36.58,"2016"
1,40,96589,0.00246,238,96470,3444321,35.66,"2016"
1,41,96351,0.00272,262,96220,3347851,34.75,"2016"
1,42,96089,0.00301,289,95944,3251631,33.84,"2016"
1,43,95800,0.00333,319,95640,3155687,32.94,"2016"
1,44,95481,0.0037,353,95304,3060047,32.05,"2016"
1,45,95128,0.0041,390,94933,2964743,31.17,"2016"
1,46,94738,0.00453,429,94523,2869810,30.29,"2016"
1,47,94309,0.00501,472,94073,2775286,29.43,"2016"
1,48,93836,0.00553,519,93577,2681214,28.57,"2016"
1,49,93318,0.0061,569,93033,2587637,27.73,"2016"
1,50,92749,0.00671,623,92437,2494603,26.9,"2016"
1,51,92126,0.00739,681,91786,2402166,26.07,"2016"
1,52,91445,0.00813,743,91074,2310380,25.27,"2016"
1,53,90702,0.00893,810,90297,2219307,24.47,"2016"
1,54,89892,0.00981,881,89451,2129010,23.68,"2016"
1,55,89010,0.01075,957,88532,2039559,22.91,"2016"
1,56,88053,0.01177,1036,87535,1951027,22.16,"2016"
1,57,87017,0.01286,1119,86458,1863492,21.42,"2016"
1,58,85898,0.01402,1205,85296,1777034,20.69,"2016"
1,59,84694,0.01526,1293,84047,1691738,19.97,"2016"
1,60,83401,0.01657,1382,82710,1607690,19.28,"2016"
1,61,82019,0.01795,1472,81283,1524980,18.59,"2016"
1,62,80547,0.01939,1562,79766,1443697,17.92,"2016"
1,63,78986,0.02089,1650,78161,1363931,17.27,"2016"
1,64,77336,0.02244,1736,76468,1285770,16.63,"2016"
1,65,75600,0.02406,1819,74691,1209302,16,"2016"
1,66,73781,0.02572,1898,72832,1134612,15.38,"2016"
1,67,71883,0.02746,1974,70896,1061780,14.77,"2016"
1,68,69909,0.02929,2048,68885,990883,14.17,"2016"
1,69,67862,0.03123,2119,66802,921998,13.59,"2016"
1,70,65742,0.03332,2191,64647,855196,13.01,"2016"
1,71,63551,0.03561,2263,62420,790550,12.44,"2016"
1,72,61288,0.03814,2337,60120,728130,11.88,"2016"
1,73,58951,0.04096,2415,57743,668010,11.33,"2016"
1,74,56536,0.04412,2494,55289,610267,10.79,"2016"
1,75,54042,0.04766,2575,52754,554978,10.27,"2016"
1,76,51467,0.05161,2656,50138,502223,9.76,"2016"
1,77,48810,0.05602,2735,47443,452085,9.26,"2016"
1,78,46076,0.0609,2806,44673,404642,8.78,"2016"
1,79,43270,0.06627,2867,41836,359969,8.32,"2016"
1,80,40402,0.07212,2914,38945,318133,7.87,"2016"
1,81,37488,0.07847,2942,36017,279188,7.45,"2016"
1,82,34546,0.08531,2947,33073,243171,7.04,"2016"
1,83,31599,0.09266,2928,30135,210098,6.65,"2016"
1,84,28671,0.10051,2882,27230,179963,6.28,"2016"
1,85,25790,0.10888,2808,24386,152732,5.92,"2016"
1,86,22981,0.11781,2707,21628,128347,5.58,"2016"
1,87,20274,0.1273,2581,18984,106719,5.26,"2016"
1,88,17693,0.13741,2431,16478,87735,4.96,"2016"
1,89,15262,0.14818,2262,14131,71258,4.67,"2016"
1,90,13001,0.15959,2075,11963,57126,4.39,"2016"
1,91,10926,0.17184,1877,9987,45163,4.13,"2016"
1,92,9048,0.1848,1672,8212,35176,3.89,"2016"
1,93,7376,0.19848,1464,6644,26964,3.66,"2016"
1,94,5912,0.21289,1259,5283,20320,3.44,"2016"
1,95,4653,0.22802,1061,4123,15037,3.23,"2016"
1,96,3592,0.24387,876,3154,10914,3.04,"2016"
1,97,2716,0.26043,707,2363,7760,2.86,"2016"
1,98,2009,0.27768,558,1730,5397,2.69,"2016"
1,99,1451,0.29562,429,1237,3667,2.53,"2016"
1,100,1022,0.31421,321,862,2431,2.38,"2016"
2,0,1e+05,0.00355,355,99678,8194359,81.94,"2016"
2,1,99645,0.00024,24,99633,8094682,81.24,"2016"
2,2,99621,0.00015,15,99614,7995049,80.25,"2016"
2,3,99606,9e-05,9,99602,7895435,79.27,"2016"
2,4,99597,8e-05,8,99593,7795834,78.27,"2016"
2,5,99589,8e-05,8,99585,7696241,77.28,"2016"
2,6,99581,8e-05,8,99577,7596656,76.29,"2016"
2,7,99573,8e-05,8,99569,7497078,75.29,"2016"
2,8,99565,7e-05,7,99562,7397509,74.3,"2016"
2,9,99558,6e-05,6,99555,7297948,73.3,"2016"
2,10,99552,6e-05,6,99549,7198393,72.31,"2016"
2,11,99546,7e-05,7,99542,7098844,71.31,"2016"
2,12,99539,8e-05,8,99535,6999302,70.32,"2016"
2,13,99531,9e-05,9,99526,6899767,69.32,"2016"
2,14,99521,0.00011,11,99516,6800241,68.33,"2016"
2,15,99510,0.00014,14,99503,6700726,67.34,"2016"
2,16,99496,0.00017,17,99487,6601223,66.35,"2016"
2,17,99479,0.00021,20,99468,6501735,65.36,"2016"
2,18,99458,0.00022,22,99447,6402267,64.37,"2016"
